Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Drugs,Sale Price,Sold Price,After Unit Returned
9/13/2021,Green Tea Extract,Fat Burner,143,26.36,3769.48,0.06,0,USA,Walmart,GREEN TEA EXTRACT,3769.48,3543.3112,3543.3112
9/13/2021,Iron Supplement,Mineral,160,32.69,5230.4,0.13,2,USA,iHerb,IRON SUPPLEMENT,5230.4,4550.448,4493.5674
9/13/2021,Electrolyte Powder,Hydration,155,12.24,1897.2,0.07,1,Canada,Amazon,ELECTROLYTE POWDER,1897.2,1764.396,1753.0128
9/20/2021,Whey Protein,Protein,135,25.49,3441.15,0.13,2,UK,iHerb,WHEY PROTEIN,3441.15,2993.8005,2949.4479
9/20/2021,Vitamin C,Vitamin,146,26.81,3914.26,0.07,1,Canada,Amazon,VITAMIN C,3914.26,3640.2618,3615.3285
9/20/2021,Fish Oil,Omega,147,46.08,6773.76,0.02,3,USA,iHerb,FISH OIL,6773.76,6638.2848,6502.8096
9/20/2021,Multivitamin,Vitamin,159,51.01,8110.59,0.1,1,USA,iHerb,MULTIVITAMIN,8110.59,7299.531,7253.622
9/20/2021,Pre-Workout,Performance,150,36.92,5538,0.14,4,UK,Walmart,PRE-WORKOUT,5538,4762.68,4635.6752
9/20/2021,BCAA,Amino Acid,169,50.07,8461.83,0.24,0,USA,iHerb,BCAA,8461.83,6430.9908,6430.9908
9/20/2021,Creatine,Performance,141,52.33,7378.53,0.13,2,USA,Amazon,CREATINE,7378.53,6419.3211,6328.2669
9/20/2021,Zinc,Mineral,135,46.59,6289.65,0.04,1,Canada,iHerb,ZINC,6289.65,6038.064,5993.3376
9/20/2021,Collagen Peptides,Protein,141,45.42,6404.22,0.09,1,Canada,iHerb,COLLAGEN PEPTIDES,6404.22,5827.8402,5786.508
9/20/2021,Magnesium,Mineral,131,28.49,3732.19,0.16,2,UK,iHerb,MAGNESIUM,3732.19,3135.0396,3087.1764
9/20/2021,Ashwagandha,Herbal,139,40.81,5672.59,0.11,0,Canada,Amazon,ASHWAGANDHA,5672.59,5048.6051,5048.6051
9/20/2021,Melatonin,Sleep Aid,175,20.4,3570,0.08,3,UK,Walmart,MELATONIN,3570,3284.4,3228.096
9/20/2021,Biotin,Vitamin,157,32.06,5033.42,0.18,1,UK,Walmart,BIOTIN,5033.42,4127.4044,4101.1152
9/20/2021,Green Tea Extract,Fat Burner,139,58.8,8173.2,0.08,1,Canada,Walmart,GREEN TEA EXTRACT,8173.2,7519.344,7465.248
9/20/2021,Iron Supplement,Mineral,156,52.17,8138.52,0.19,0,Canada,iHerb,IRON SUPPLEMENT,8138.52,6592.2012,6592.2012
9/20/2021,Electrolyte Powder,Hydration,165,52.81,8713.65,0.03,1,Canada,Walmart,ELECTROLYTE POWDER,8713.65,8452.2405,8401.0148
9/27/2021,Whey Protein,Protein,166,13.91,2309.06,0.2,3,Canada,Amazon,WHEY PROTEIN,2309.06,1847.248,1813.864
9/27/2021,Vitamin C,Vitamin,136,44.34,6030.24,0.13,2,UK,Walmart,VITAMIN C,6030.24,5246.3088,5169.1572
9/27/2021,Fish Oil,Omega,147,24.24,3563.28,0.13,1,UK,Amazon,FISH OIL,3563.28,3100.0536,3078.9648
9/27/2021,Multivitamin,Vitamin,162,39.07,6329.34,0.2,0,UK,iHerb,MULTIVITAMIN,6329.34,5063.472,5063.472
9/27/2021,Pre-Workout,Performance,128,44.77,5730.56,0.1,3,USA,Walmart,PRE-WORKOUT,5730.56,5157.504,5036.625
9/27/2021,BCAA,Amino Acid,142,25.03,3554.26,0.14,1,Canada,iHerb,BCAA,3554.26,3056.6636,3035.1378
9/27/2021,Creatine,Performance,151,55.62,8398.62,0.07,1,USA,iHerb,CREATINE,8398.62,7810.7166,7758.99
9/27/2021,Zinc,Mineral,152,59.93,9109.36,0.06,2,UK,Amazon,ZINC,9109.36,8562.7984,8450.13
9/27/2021,Collagen Peptides,Protein,146,10.46,1527.16,0.12,1,Canada,iHerb,COLLAGEN PEPTIDES,1527.16,1343.9008,1334.696
9/27/2021,Magnesium,Mineral,142,25.05,3557.1,0.04,1,USA,Walmart,MAGNESIUM,3557.1,3414.816,3390.768
9/27/2021,Ashwagandha,Herbal,140,19.94,2791.6,0.13,0,UK,Amazon,ASHWAGANDHA,2791.6,2428.692,2428.692
9/27/2021,Melatonin,Sleep Aid,156,15.52,2421.12,0.12,0,Canada,iHerb,MELATONIN,2421.12,2130.5856,2130.5856
9/27/2021,Biotin,Vitamin,153,36.38,5566.14,0.13,3,UK,Walmart,BIOTIN,5566.14,4842.5418,4747.59
9/27/2021,Green Tea Extract,Fat Burner,152,30.08,4572.16,0.24,2,UK,Amazon,GREEN TEA EXTRACT,4572.16,3474.8416,3429.12
9/27/2021,Iron Supplement,Mineral,142,31.62,4490.04,0.21,2,USA,Walmart,IRON SUPPLEMENT,4490.04,3547.1316,3497.172
9/27/2021,Electrolyte Powder,Hydration,138,24.53,3385.14,0.07,1,USA,iHerb,ELECTROLYTE POWDER,3385.14,3148.1802,3125.3673
10/4/2021,Whey Protein,Protein,158,10.05,1587.9,0.18,0,USA,iHerb,WHEY PROTEIN,1587.9,1302.078,1302.078
10/4/2021,Vitamin C,Vitamin,132,29,3828,0.12,0,UK,Amazon,VITAMIN C,3828,3368.64,3368.64
10/4/2021,Fish Oil,Omega,143,32.43,4637.49,0.16,0,Canada,Amazon,FISH OIL,4637.49,3895.4916,3895.4916
10/4/2021,Multivitamin,Vitamin,138,22.81,3147.78,0.1,3,UK,iHerb,MULTIVITAMIN,3147.78,2833.002,2771.415
10/4/2021,Pre-Workout,Performance,156,44.18,6892.08,0,2,USA,Amazon,PRE-WORKOUT,6892.08,6892.08,6803.72
10/4/2021,BCAA,Amino Acid,149,57.73,8601.77,0.23,3,USA,Amazon,BCAA,8601.77,6623.3629,6490.0066
10/4/2021,Creatine,Performance,150,33.25,4987.5,0.17,3,Canada,Amazon,CREATINE,4987.5,4139.625,4056.8325
10/4/2021,Zinc,Mineral,139,50.76,7055.64,0.24,3,UK,iHerb,ZINC,7055.64,5362.2864,5246.5536
10/4/2021,Collagen Peptides,Protein,142,15.61,2216.62,0.07,2,USA,Amazon,COLLAGEN PEPTIDES,2216.62,2061.4566,2032.422
10/4/2021,Magnesium,Mineral,154,19.32,2975.28,0.02,1,UK,Amazon,MAGNESIUM,2975.28,2915.7744,2896.8408
10/4/2021,Ashwagandha,Herbal,150,27.42,4113,0.04,2,USA,Walmart,ASHWAGANDHA,4113,3948.48,3895.8336
10/4/2021,Melatonin,Sleep Aid,149,31.38,4675.62,0.24,0,Canada,iHerb,MELATONIN,4675.62,3553.4712,3553.4712
10/4/2021,Biotin,Vitamin,151,37.84,5713.84,0.23,1,UK,Walmart,BIOTIN,5713.84,4399.6568,4370.52
10/4/2021,Green Tea Extract,Fat Burner,149,40.45,6027.05,0.07,0,USA,Amazon,GREEN TEA EXTRACT,6027.05,5605.1565,5605.1565
10/4/2021,Iron Supplement,Mineral,151,13.79,2082.29,0.17,2,USA,Amazon,IRON SUPPLEMENT,2082.29,1728.3007,1705.4093
10/4/2021,Electrolyte Powder,Hydration,138,46.02,6350.76,0.13,1,Canada,Walmart,ELECTROLYTE POWDER,6350.76,5525.1612,5485.1238
10/11/2021,Whey Protein,Protein,143,56.96,8145.28,0.17,0,Canada,Amazon,WHEY PROTEIN,8145.28,6760.5824,6760.5824
10/11/2021,Vitamin C,Vitamin,149,14.72,2193.28,0.25,4,UK,Walmart,VITAMIN C,2193.28,1644.96,1600.8
10/11/2021,Fish Oil,Omega,129,28.16,3632.64,0.21,1,UK,Amazon,FISH OIL,3632.64,2869.7856,2847.5392
10/11/2021,Multivitamin,Vitamin,148,48.72,7210.56,0.01,2,Canada,Amazon,MULTIVITAMIN,7210.56,7138.4544,7041.9888
10/11/2021,Pre-Workout,Performance,137,27.4,3753.8,0.12,1,USA,Amazon,PRE-WORKOUT,3753.8,3303.344,3279.232
10/11/2021,BCAA,Amino Acid,132,11.67,1540.44,0.12,3,UK,iHerb,BCAA,1540.44,1355.5872,1324.7784
10/11/2021,Creatine,Performance,159,42.26,6719.34,0.21,0,USA,Amazon,CREATINE,6719.34,5308.2786,5308.2786
10/11/2021,Zinc,Mineral,150,39.34,5901,0.21,0,Canada,Amazon,ZINC,5901,4661.79,4661.79
10/11/2021,Collagen Peptides,Protein,157,28.96,4546.72,0.09,2,UK,Walmart,COLLAGEN PEPTIDES,4546.72,4137.5152,4084.808
10/11/2021,Magnesium,Mineral,168,51.24,8608.32,0.1,0,USA,Walmart,MAGNESIUM,8608.32,7747.488,7747.488
10/11/2021,Ashwagandha,Herbal,125,29.01,3626.25,0.08,2,USA,Walmart,ASHWAGANDHA,3626.25,3336.15,3282.7716
10/11/2021,Melatonin,Sleep Aid,159,21.06,3348.54,0.07,2,USA,Walmart,MELATONIN,3348.54,3114.1422,3074.9706
10/11/2021,Biotin,Vitamin,135,57.19,7720.65,0.2,0,Canada,iHerb,BIOTIN,7720.65,6176.52,6176.52
10/11/2021,Green Tea Extract,Fat Burner,147,49.55,7283.85,0.13,0,USA,iHerb,GREEN TEA EXTRACT,7283.85,6336.9495,6336.9495
10/11/2021,Iron Supplement,Mineral,159,23.15,3680.85,0.09,1,USA,Walmart,IRON SUPPLEMENT,3680.85,3349.5735,3328.507
10/11/2021,Electrolyte Powder,Hydration,144,29.93,4309.92,0,2,Canada,Amazon,ELECTROLYTE POWDER,4309.92,4309.92,4250.06
10/18/2021,Whey Protein,Protein,137,42.68,5847.16,0.19,2,USA,Walmart,WHEY PROTEIN,5847.16,4736.1996,4667.058
10/18/2021,Vitamin C,Vitamin,150,46.86,7029,0.17,1,UK,iHerb,VITAMIN C,7029,5834.07,5795.1762
10/18/2021,Fish Oil,Omega,169,59.13,9992.97,0.22,2,UK,iHerb,FISH OIL,9992.97,7794.5166,7702.2738
10/18/2021,Multivitamin,Vitamin,174,19.52,3396.48,0.11,0,USA,Walmart,MULTIVITAMIN,3396.48,3022.8672,3022.8672
10/18/2021,Pre-Workout,Performance,146,29.32,4280.72,0.08,2,USA,iHerb,PRE-WORKOUT,4280.72,3938.2624,3884.3136
10/18/2021,BCAA,Amino Acid,166,29.27,4858.82,0.04,2,UK,iHerb,BCAA,4858.82,4664.4672,4608.2688
10/18/2021,Creatine,Performance,132,24.31,3208.92,0.05,3,Canada,Amazon,CREATINE,3208.92,3048.474,2979.1905
10/18/2021,Zinc,Mineral,150,16.61,2491.5,0.09,2,USA,iHerb,ZINC,2491.5,2267.265,2237.0348
10/18/2021,Collagen Peptides,Protein,161,39.49,6357.89,0.05,1,USA,Amazon,COLLAGEN PEPTIDES,6357.89,6039.9955,6002.48
10/18/2021,Magnesium,Mineral,136,21.24,2888.64,0.13,1,USA,iHerb,MAGNESIUM,2888.64,2513.1168,2494.638
10/18/2021,Ashwagandha,Herbal,176,42.08,7406.08,0.2,2,Canada,iHerb,ASHWAGANDHA,7406.08,5924.864,5857.536
10/18/2021,Melatonin,Sleep Aid,141,11.96,1686.36,0.08,2,Canada,Walmart,MELATONIN,1686.36,1551.4512,1529.4448
10/18/2021,Biotin,Vitamin,122,45.31,5527.82,0.2,1,UK,Amazon,BIOTIN,5527.82,4422.256,4386.008
10/18/2021,Green Tea Extract,Fat Burner,157,18,2826,0.1,2,USA,Amazon,GREEN TEA EXTRACT,2826,2543.4,2511
10/18/2021,Iron Supplement,Mineral,177,35.37,6260.49,0.08,2,USA,iHerb,IRON SUPPLEMENT,6260.49,5759.6508,5694.57
10/18/2021,Electrolyte Powder,Hydration,163,32.53,5302.39,0.07,1,Canada,Walmart,ELECTROLYTE POWDER,5302.39,4931.2227,4900.9698
10/25/2021,Whey Protein,Protein,146,58.36,8520.56,0.11,1,USA,Walmart,WHEY PROTEIN,8520.56,7583.2984,7531.358
10/25/2021,Vitamin C,Vitamin,164,37.6,6166.4,0.06,2,USA,Amazon,VITAMIN C,6166.4,5796.416,5725.728
10/25/2021,Fish Oil,Omega,151,49.04,7405.04,0.05,2,USA,iHerb,FISH OIL,7405.04,7034.788,6941.612
10/25/2021,Multivitamin,Vitamin,162,18.63,3018.06,0,1,Canada,iHerb,MULTIVITAMIN,3018.06,3018.06,2999.43
10/25/2021,Pre-Workout,Performance,145,19.4,2813,0.21,1,UK,Walmart,PRE-WORKOUT,2813,2222.27,2206.944
10/25/2021,BCAA,Amino Acid,139,34.94,4856.66,0.05,1,Canada,iHerb,BCAA,4856.66,4613.827,4580.634
10/25/2021,Creatine,Performance,137,48.5,6644.5,0.12,2,USA,iHerb,CREATINE,6644.5,5847.16,5761.8
10/25/2021,Zinc,Mineral,159,58.31,9271.29,0.21,1,USA,Amazon,ZINC,9271.29,7324.3191,7278.2542
10/25/2021,Collagen Peptides,Protein,137,16.92,2318.04,0.19,1,USA,Amazon,COLLAGEN PEPTIDES,2318.04,1877.6124,1863.9072
10/25/2021,Magnesium,Mineral,161,40.23,6477.03,0.17,0,UK,Amazon,MAGNESIUM,6477.03,5375.9349,5375.9349
10/25/2021,Ashwagandha,Herbal,143,10.47,1497.21,0.01,3,USA,Amazon,ASHWAGANDHA,1497.21,1482.2379,1451.142
10/25/2021,Melatonin,Sleep Aid,157,44.4,6970.8,0.2,1,Canada,Amazon,MELATONIN,6970.8,5576.64,5541.12
10/25/2021,Biotin,Vitamin,144,34.59,4980.96,0.19,0,UK,iHerb,BIOTIN,4980.96,4034.5776,4034.5776
10/25/2021,Green Tea Extract,Fat Burner,141,59.58,8400.78,0.05,1,Canada,Walmart,GREEN TEA EXTRACT,8400.78,7980.741,7924.14
10/25/2021,Iron Supplement,Mineral,172,58.54,10068.88,0.24,3,Canada,Walmart,IRON SUPPLEMENT,10068.88,7652.3488,7518.8776
10/25/2021,Electrolyte Powder,Hydration,139,48.04,6677.56,0.25,0,UK,Walmart,ELECTROLYTE POWDER,6677.56,5008.17,5008.17
11/1/2021,Whey Protein,Protein,160,18.78,3004.8,0.11,3,USA,Walmart,WHEY PROTEIN,3004.8,2674.272,2624.1294
11/1/2021,Vitamin C,Vitamin,149,59.76,8904.24,0.1,2,USA,iHerb,VITAMIN C,8904.24,8013.816,7906.248
11/1/2021,Fish Oil,Omega,145,44.78,6493.1,0.23,1,UK,Amazon,FISH OIL,6493.1,4999.687,4965.2064
11/1/2021,Multivitamin,Vitamin,160,20.56,3289.6,0.13,0,Canada,Amazon,MULTIVITAMIN,3289.6,2861.952,2861.952
11/1/2021,Pre-Workout,Performance,141,10.75,1515.75,0.07,1,Canada,Walmart,PRE-WORKOUT,1515.75,1409.6475,1399.65
11/1/2021,BCAA,Amino Acid,153,42.27,6467.31,0.1,3,UK,Walmart,BCAA,6467.31,5820.579,5706.45
11/1/2021,Creatine,Performance,161,16.54,2662.94,0.17,2,Canada,Walmart,CREATINE,2662.94,2210.2402,2182.7838
11/1/2021,Zinc,Mineral,161,41.26,6642.86,0.25,2,UK,Walmart,ZINC,6642.86,4982.145,4920.255
11/1/2021,Collagen Peptides,Protein,133,22.59,3004.47,0.19,4,Canada,Walmart,COLLAGEN PEPTIDES,3004.47,2433.6207,2360.4291
11/1/2021,Magnesium,Mineral,157,33.02,5184.14,0.09,1,Canada,Amazon,MAGNESIUM,5184.14,4717.5674,4687.5192
11/1/2021,Ashwagandha,Herbal,155,43.93,6809.15,0.05,1,UK,Walmart,ASHWAGANDHA,6809.15,6468.6925,6426.959
11/1/2021,Melatonin,Sleep Aid,161,36.83,5929.63,0.19,2,Canada,Walmart,MELATONIN,5929.63,4803.0003,4743.3357
11/1/2021,Biotin,Vitamin,147,18.13,2665.11,0.25,0,Canada,iHerb,BIOTIN,2665.11,1998.8325,1998.8325
11/1/2021,Green Tea Extract,Fat Burner,140,50.55,7077,0.21,5,Canada,iHerb,GREEN TEA EXTRACT,7077,5590.83,5391.1575
11/1/2021,Iron Supplement,Mineral,142,15.77,2239.34,0.1,3,UK,Amazon,IRON SUPPLEMENT,2239.34,2015.406,1972.827
11/1/2021,Electrolyte Powder,Hydration,145,35.19,5102.55,0.16,4,USA,Amazon,ELECTROLYTE POWDER,5102.55,4286.142,4167.9036
11/8/2021,Whey Protein,Protein,124,53.15,6590.6,0.12,0,USA,Walmart,WHEY PROTEIN,6590.6,5799.728,5799.728
11/8/2021,Vitamin C,Vitamin,152,17.75,2698,0.21,1,Canada,iHerb,VITAMIN C,2698,2131.42,2117.3975
11/8/2021,Fish Oil,Omega,173,44.65,7724.45,0,1,USA,iHerb,FISH OIL,7724.45,7724.45,7679.8
11/8/2021,Multivitamin,Vitamin,137,35.84,4910.08,0.07,0,USA,Walmart,MULTIVITAMIN,4910.08,4566.3744,4566.3744
11/8/2021,Pre-Workout,Performance,153,12.91,1975.23,0.09,2,UK,Amazon,PRE-WORKOUT,1975.23,1797.4593,1773.9631
11/8/2021,BCAA,Amino Acid,152,38.29,5820.08,0.09,4,USA,Amazon,BCAA,5820.08,5296.2728,5156.8972
11/8/2021,Creatine,Performance,124,54.56,6765.44,0.2,0,USA,Walmart,CREATINE,6765.44,5412.352,5412.352
11/8/2021,Zinc,Mineral,142,14.21,2017.82,0.2,2,USA,Amazon,ZINC,2017.82,1614.256,1591.52
11/8/2021,Collagen Peptides,Protein,159,45.89,7296.51,0.17,3,Canada,iHerb,COLLAGEN PEPTIDES,7296.51,6056.1033,5941.8372
11/8/2021,Magnesium,Mineral,119,28.65,3409.35,0.04,1,Canada,iHerb,MAGNESIUM,3409.35,3272.976,3245.472
11/8/2021,Ashwagandha,Herbal,171,52.25,8934.75,0,0,UK,Walmart,ASHWAGANDHA,8934.75,8934.75,8934.75
11/8/2021,Melatonin,Sleep Aid,169,40.32,6814.08,0.11,4,UK,Walmart,MELATONIN,6814.08,6064.5312,5920.992
11/8/2021,Biotin,Vitamin,133,11.48,1526.84,0.11,1,Canada,Walmart,BIOTIN,1526.84,1358.8876,1348.6704
11/8/2021,Green Tea Extract,Fat Burner,166,40.7,6756.2,0.13,0,UK,Walmart,GREEN TEA EXTRACT,6756.2,5877.894,5877.894
11/8/2021,Iron Supplement,Mineral,163,21.37,3483.31,0,1,Canada,Amazon,IRON SUPPLEMENT,3483.31,3483.31,3461.94
11/8/2021,Electrolyte Powder,Hydration,132,43.86,5789.52,0.22,2,Canada,iHerb,ELECTROLYTE POWDER,5789.52,4515.8256,4447.404
11/15/2021,Whey Protein,Protein,174,10.61,1846.14,0.17,1,UK,Walmart,WHEY PROTEIN,1846.14,1532.2962,1523.4899
11/15/2021,Vitamin C,Vitamin,141,23.49,3312.09,0.13,1,UK,Walmart,VITAMIN C,3312.09,2881.5183,2861.082
11/15/2021,Fish Oil,Omega,150,29.36,4404,0.06,0,Canada,Walmart,FISH OIL,4404,4139.76,4139.76
11/15/2021,Multivitamin,Vitamin,144,47.84,6888.96,0.17,0,USA,iHerb,MULTIVITAMIN,6888.96,5717.8368,5717.8368
11/15/2021,Pre-Workout,Performance,153,34.21,5234.13,0.14,1,USA,Walmart,PRE-WORKOUT,5234.13,4501.3518,4471.9312
11/15/2021,BCAA,Amino Acid,152,15.48,2352.96,0.19,0,USA,iHerb,BCAA,2352.96,1905.8976,1905.8976
11/15/2021,Creatine,Performance,180,32.16,5788.8,0.05,2,UK,Walmart,CREATINE,5788.8,5499.36,5438.256
11/15/2021,Zinc,Mineral,155,40.17,6226.35,0.08,3,USA,Amazon,ZINC,6226.35,5728.242,5617.3728
11/15/2021,Collagen Peptides,Protein,166,26.24,4355.84,0.07,0,UK,Amazon,COLLAGEN PEPTIDES,4355.84,4050.9312,4050.9312
11/15/2021,Magnesium,Mineral,163,26.26,4280.38,0.12,3,USA,iHerb,MAGNESIUM,4280.38,3766.7344,3697.408
11/15/2021,Ashwagandha,Herbal,134,54.88,7353.92,0.24,1,USA,Amazon,ASHWAGANDHA,7353.92,5588.9792,5547.2704
11/15/2021,Melatonin,Sleep Aid,139,26.65,3704.35,0.04,2,UK,Walmart,MELATONIN,3704.35,3556.176,3505.008
11/15/2021,Biotin,Vitamin,149,11.61,1729.89,0.16,2,Canada,Amazon,BIOTIN,1729.89,1453.1076,1433.6028
11/15/2021,Green Tea Extract,Fat Burner,144,10.7,1540.8,0,1,UK,iHerb,GREEN TEA EXTRACT,1540.8,1540.8,1530.1
11/15/2021,Iron Supplement,Mineral,131,18.85,2469.35,0.01,3,Canada,Amazon,IRON SUPPLEMENT,2469.35,2444.6565,2388.672
11/15/2021,Electrolyte Powder,Hydration,168,43.61,7326.48,0,5,USA,iHerb,ELECTROLYTE POWDER,7326.48,7326.48,7108.43
11/22/2021,Whey Protein,Protein,156,54.68,8530.08,0.07,2,Canada,iHerb,WHEY PROTEIN,8530.08,7932.9744,7831.2696
11/22/2021,Vitamin C,Vitamin,135,37.91,5117.85,0.19,2,UK,Amazon,VITAMIN C,5117.85,4145.4585,4084.0443
11/22/2021,Fish Oil,Omega,140,47.86,6700.4,0.25,2,USA,Amazon,FISH OIL,6700.4,5025.3,4953.51
11/22/2021,Multivitamin,Vitamin,149,30.49,4543.01,0.13,1,USA,iHerb,MULTIVITAMIN,4543.01,3952.4187,3925.8924
11/22/2021,Pre-Workout,Performance,148,36.34,5378.32,0.08,1,Canada,Amazon,PRE-WORKOUT,5378.32,4948.0544,4914.6216
11/22/2021,BCAA,Amino Acid,140,42.69,5976.6,0.17,2,Canada,Walmart,BCAA,5976.6,4960.578,4889.7126
11/22/2021,Creatine,Performance,150,56.82,8523,0.2,2,USA,Walmart,CREATINE,8523,6818.4,6727.488
11/22/2021,Zinc,Mineral,142,32.11,4559.62,0.01,4,USA,iHerb,ZINC,4559.62,4514.0238,4386.8682
11/22/2021,Collagen Peptides,Protein,153,42.79,6546.87,0.12,0,USA,Walmart,COLLAGEN PEPTIDES,6546.87,5761.2456,5761.2456
11/22/2021,Magnesium,Mineral,154,30.84,4749.36,0.19,1,USA,iHerb,MAGNESIUM,4749.36,3846.9816,3822.0012
11/22/2021,Ashwagandha,Herbal,139,28.6,3975.4,0.21,2,USA,iHerb,ASHWAGANDHA,3975.4,3140.566,3095.378
11/22/2021,Melatonin,Sleep Aid,146,46.04,6721.84,0.06,0,Canada,iHerb,MELATONIN,6721.84,6318.5296,6318.5296
11/22/2021,Biotin,Vitamin,157,23.06,3620.42,0.13,1,Canada,Walmart,BIOTIN,3620.42,3149.7654,3129.7032
11/22/2021,Green Tea Extract,Fat Burner,136,11.79,1603.44,0.18,1,Canada,iHerb,GREEN TEA EXTRACT,1603.44,1314.8208,1305.153
11/22/2021,Iron Supplement,Mineral,131,15.13,1982.03,0.15,0,USA,iHerb,IRON SUPPLEMENT,1982.03,1684.7255,1684.7255
11/22/2021,Electrolyte Powder,Hydration,160,22.47,3595.2,0.22,2,Canada,Walmart,ELECTROLYTE POWDER,3595.2,2804.256,2769.2028
11/29/2021,Whey Protein,Protein,128,34.65,4435.2,0.21,1,USA,iHerb,WHEY PROTEIN,4435.2,3503.808,3476.4345
11/29/2021,Vitamin C,Vitamin,140,33.02,4622.8,0.01,0,Canada,iHerb,VITAMIN C,4622.8,4576.572,4576.572
11/29/2021,Fish Oil,Omega,133,38.36,5101.88,0.14,0,Canada,Amazon,FISH OIL,5101.88,4387.6168,4387.6168
11/29/2021,Multivitamin,Vitamin,149,29.88,4452.12,0.16,2,UK,Walmart,MULTIVITAMIN,4452.12,3739.7808,3689.5824
11/29/2021,Pre-Workout,Performance,161,52.9,8516.9,0.1,3,Canada,Amazon,PRE-WORKOUT,8516.9,7665.21,7522.38
11/29/2021,BCAA,Amino Acid,140,12.66,1772.4,0.2,1,USA,Walmart,BCAA,1772.4,1417.92,1407.792
11/29/2021,Creatine,Performance,140,55.07,7709.8,0.21,1,USA,Walmart,CREATINE,7709.8,6090.742,6047.2367
11/29/2021,Zinc,Mineral,154,29.58,4555.32,0.23,0,UK,Walmart,ZINC,4555.32,3507.5964,3507.5964
11/29/2021,Collagen Peptides,Protein,147,34.91,5131.77,0.11,1,UK,iHerb,COLLAGEN PEPTIDES,5131.77,4567.2753,4536.2054
11/29/2021,Magnesium,Mineral,135,22.12,2986.2,0.05,0,Canada,Amazon,MAGNESIUM,2986.2,2836.89,2836.89
11/29/2021,Ashwagandha,Herbal,160,41.33,6612.8,0.18,2,USA,Walmart,ASHWAGANDHA,6612.8,5422.496,5354.7148
11/29/2021,Melatonin,Sleep Aid,149,28.8,4291.2,0.16,1,UK,Amazon,MELATONIN,4291.2,3604.608,3580.416
11/29/2021,Biotin,Vitamin,164,18.53,3038.92,0.03,2,USA,Walmart,BIOTIN,3038.92,2947.7524,2911.8042
11/29/2021,Green Tea Extract,Fat Burner,143,54.43,7783.49,0.06,3,Canada,iHerb,GREEN TEA EXTRACT,7783.49,7316.4806,7162.988
11/29/2021,Iron Supplement,Mineral,158,20.07,3171.06,0.06,1,UK,Amazon,IRON SUPPLEMENT,3171.06,2980.7964,2961.9306
11/29/2021,Electrolyte Powder,Hydration,137,26.07,3571.59,0.04,0,Canada,Walmart,ELECTROLYTE POWDER,3571.59,3428.7264,3428.7264
12/6/2021,Whey Protein,Protein,161,11.42,1838.62,0.16,4,Canada,Amazon,WHEY PROTEIN,1838.62,1544.4408,1506.0696
12/6/2021,Vitamin C,Vitamin,144,38.52,5546.88,0.23,2,UK,iHerb,VITAMIN C,5546.88,4271.0976,4211.7768
12/6/2021,Fish Oil,Omega,154,37.09,5711.86,0.02,2,Canada,Amazon,FISH OIL,5711.86,5597.6228,5524.9264
12/6/2021,Multivitamin,Vitamin,141,37.28,5256.48,0.18,2,UK,Amazon,MULTIVITAMIN,5256.48,4310.3136,4249.1744
12/6/2021,Pre-Workout,Performance,138,35.63,4916.94,0.08,3,UK,Walmart,PRE-WORKOUT,4916.94,4523.5848,4425.246
12/6/2021,BCAA,Amino Acid,149,39.03,5815.47,0.19,1,UK,iHerb,BCAA,5815.47,4710.5307,4678.9164
12/6/2021,Creatine,Performance,163,37.3,6079.9,0.05,1,USA,Amazon,CREATINE,6079.9,5775.905,5740.47
12/6/2021,Zinc,Mineral,143,58.35,8344.05,0.04,2,UK,Amazon,ZINC,8344.05,8010.288,7898.256
12/6/2021,Collagen Peptides,Protein,157,12.02,1887.14,0.1,4,UK,Amazon,COLLAGEN PEPTIDES,1887.14,1698.426,1655.154
12/6/2021,Magnesium,Mineral,150,14.2,2130,0.17,2,Canada,Amazon,MAGNESIUM,2130,1767.9,1744.328
12/6/2021,Ashwagandha,Herbal,163,33.55,5468.65,0.1,1,USA,Walmart,ASHWAGANDHA,5468.65,4921.785,4891.59
12/6/2021,Melatonin,Sleep Aid,148,31.62,4679.76,0.24,0,UK,iHerb,MELATONIN,4679.76,3556.6176,3556.6176
12/6/2021,Biotin,Vitamin,171,41.19,7043.49,0.21,1,UK,iHerb,BIOTIN,7043.49,5564.3571,5531.817
12/6/2021,Green Tea Extract,Fat Burner,147,28.74,4224.78,0.23,3,UK,Walmart,GREEN TEA EXTRACT,4224.78,3253.0806,3186.6912
12/6/2021,Iron Supplement,Mineral,132,31.39,4143.48,0.02,1,USA,iHerb,IRON SUPPLEMENT,4143.48,4060.6104,4029.8482
12/6/2021,Electrolyte Powder,Hydration,135,10.36,1398.6,0.08,2,Canada,iHerb,ELECTROLYTE POWDER,1398.6,1286.712,1267.6496
12/13/2021,Whey Protein,Protein,149,53.71,8002.79,0.09,0,Canada,Amazon,WHEY PROTEIN,8002.79,7282.5389,7282.5389
12/13/2021,Vitamin C,Vitamin,163,59.9,9763.7,0.06,2,Canada,Walmart,VITAMIN C,9763.7,9177.878,9065.266
12/13/2021,Fish Oil,Omega,169,55.41,9364.29,0.08,5,UK,Amazon,FISH OIL,9364.29,8615.1468,8360.2608
